Case_id,Year_id,State_id,County_id,Hospital_id,Disease_id,Num_of_cases,Num_of_Deaths
2517,6,50,49,415,165,20,9
2518,6,50,49,415,220,134,6
2519,6,50,49,415,99,7,6
2520,6,50,49,416,132,134,6
2521,6,50,49,416,187,134,6
2522,6,50,49,416,121,134,6
2523,6,50,49,416,44,295,9
2524,6,50,49,416,143,350,2
2525,6,50,49,416,165,168,4
2526,6,50,49,416,220,134,6
2527,6,50,49,416,99,113,6
2528,6,50,50,417,132,134,6
2529,6,50,50,417,187,134,6
2530,6,50,50,417,121,134,6
2531,6,50,50,417,44,74,13
2532,6,50,50,417,143,91,4
2533,6,50,50,417,165,40,5
2534,6,50,50,417,220,134,6
2535,6,50,50,417,99,1,0
2536,6,50,50,418,132,134,6
2537,6,50,50,418,187,134,6
2538,6,50,50,418,121,134,6
2539,6,50,50,418,44,49,8
2540,6,50,50,418,143,102,2
2541,6,50,50,418,165,29,4
2542,6,50,50,418,220,134,6
2543,6,50,50,418,99,134,6
2544,6,50,50,419,132,134,6
2545,6,50,50,419,187,134,6
2546,6,50,50,419,121,134,6
2547,6,50,50,419,44,93,7
2548,6,50,50,419,143,100,5
2549,6,50,50,419,165,35,2
2550,6,50,50,419,220,134,6
2551,6,50,50,419,99,9,4
2552,6,50,50,420,132,134,6
2553,6,50,50,420,187,134,6
2554,6,50,50,420,121,134,6
2555,6,50,50,420,44,11,6
2556,6,50,50,420,143,6,6
2557,6,50,50,420,165,10,8
2558,6,50,50,420,220,134,6
2559,6,50,50,420,99,134,6
2560,6,50,50,420,132,134,6
2561,6,50,51,421,187,2,0
2562,6,50,51,421,121,134,6
2563,6,50,51,421,44,166,17
2564,6,50,51,421,143,202,3
2565,6,50,51,421,165,86,3
2566,6,50,51,421,220,1,0
2567,6,50,51,421,99,41,6
2568,6,50,51,421,132,134,6
2569,6,50,52,422,187,134,6
2570,6,50,52,422,121,134,6
2571,6,50,52,422,44,26,13
2572,6,50,52,422,143,18,6
2573,6,50,52,422,165,25,4
2574,6,50,52,422,220,134,6
2575,6,50,52,422,99,2,0
2576,6,50,52,422,132,134,6
2577,6,50,53,423,187,134,6
2578,6,50,53,423,121,134,6
2579,6,50,53,423,44,72,2
2580,6,50,53,423,143,80,1
2581,6,50,53,423,165,54,2
2582,6,50,53,423,220,134,6
2583,6,50,53,423,99,2,0
2584,6,50,53,423,132,134,6
2585,6,50,54,424,187,134,6
2586,6,50,54,424,121,50,8
2587,6,50,54,424,44,253,15
2588,6,50,54,424,143,241,3
2589,6,50,54,424,165,145,4
2590,6,50,54,424,220,265,2
2591,6,50,54,424,99,67,6
2592,6,50,54,424,132,134,6
2593,6,50,54,425,187,134,6
2594,6,50,54,425,121,134,6
2595,6,50,54,425,44,30,16
2596,6,50,54,425,143,48,5
2597,6,50,54,425,165,36,4
2598,6,50,54,425,220,134,6
2599,6,50,54,425,99,134,6
2600,6,50,54,425,132,134,6
2601,6,50,54,426,187,134,6
2602,6,50,54,426,121,5,0
2603,6,50,54,426,44,45,13
2604,6,50,54,426,143,74,2
2605,6,50,54,426,165,59,3
2606,6,50,54,426,220,322,1
2607,6,50,54,426,99,11,6
2608,6,50,54,426,132,134,6
2609,6,50,55,427,187,3,0
2610,6,50,55,427,121,63,10
2611,6,50,55,427,44,266,16
2612,6,50,55,427,143,195,3
2613,6,50,55,427,165,133,2
2614,6,50,55,427,220,596,2
2615,6,50,55,427,99,123,2
2616,6,50,55,427,132,134,6
2617,6,50,56,428,187,134,6
2618,6,50,56,428,121,134,6
2619,6,50,56,428,44,125,12
2620,6,50,56,428,143,108,4
2621,6,50,56,428,165,79,6
2622,6,50,56,428,220,134,6
2623,6,50,56,428,99,43,6
2624,6,50,56,428,132,134,6
2625,6,50,56,429,187,5,0
2626,6,50,56,429,121,34,10
2627,6,50,56,429,44,289,14
2628,6,50,56,429,143,307,4
2629,6,50,56,429,165,217,6
2630,6,50,56,429,220,658,2
2631,6,50,56,429,99,146,2
2632,6,50,56,429,132,134,6
2633,6,50,56,430,187,134,6
2634,6,50,56,430,121,134,6
2635,6,50,56,430,44,32,15
2636,6,50,56,430,143,24,7
2637,6,50,56,430,165,10,6
2638,6,50,56,430,220,134,6
2639,6,50,56,430,99,4,0
2640,6,50,56,430,132,134,6
2641,6,50,56,431,187,134,6
2642,6,50,56,431,121,1,0
2643,6,50,56,431,44,134,6
2644,6,50,56,431,143,134,6
2645,6,50,56,431,165,1,0
2646,6,50,56,431,220,134,6
2647,6,50,56,431,99,134,6
2648,6,50,56,431,132,134,6
2649,6,50,56,432,187,134,6
2650,6,50,56,432,121,134,6
2651,6,50,56,432,44,32,14
2652,6,50,56,432,143,59,6
2653,6,50,56,432,165,21,6
2654,6,50,56,432,220,134,6
2655,6,50,56,432,99,134,6
2656,6,50,56,432,132,134,6
2657,6,50,56,433,187,134,6
2658,6,50,56,433,121,134,6
2659,6,50,56,433,44,66,7
2660,6,50,56,433,143,91,6
2661,6,50,56,433,165,31,3
2662,6,50,56,433,220,134,6
2663,6,50,56,433,99,134,6
2664,6,50,56,433,132,134,6
2665,6,50,56,434,187,134,6
2666,6,50,56,434,121,134,6
2667,6,50,56,434,44,3,0
2668,6,50,56,434,143,7,6
2669,6,50,56,434,165,134,6
2670,6,50,56,434,220,134,6
2671,6,50,56,434,99,134,6
2672,6,50,56,434,132,134,6
2673,6,50,57,435,187,2,0
2674,6,50,57,435,121,13,7
2675,6,50,57,435,44,245,14
2676,6,50,57,435,143,281,3
2677,6,50,57,435,165,183,6
2678,6,50,57,435,220,1165,1
2679,6,50,57,435,99,78,6
2680,6,50,57,435,132,134,6
2681,6,50,57,436,187,134,6
2682,6,50,57,436,121,134,6
2683,6,50,57,436,44,170,18
2684,6,50,57,436,143,146,4
2685,6,50,57,436,165,77,13
2686,6,50,57,436,220,1,0
2687,6,50,57,436,99,20,5
2688,6,50,57,436,132,134,6
2689,6,50,58,437,187,134,6
2690,6,50,58,437,121,134,6
2691,6,50,58,437,44,61,16
2692,6,50,58,437,143,94,2
2693,6,50,58,437,165,41,3
2694,6,50,58,437,220,134,6
2695,6,50,58,437,99,2,0
2696,6,50,58,437,132,134,6
2697,6,50,58,437,187,134,6
2699,7,50,1,101,187,100,15
2700,7,50,1,101,121,53,17
2701,7,50,1,101,77,210,13
2702,7,50,1,101,143,104,4
2703,7,50,1,101,165,7,0
2704,7,50,1,101,220,100,15
2705,7,50,1,101,99,5,0
2706,7,50,1,102,132,100,15
2707,7,50,1,102,187,100,15
2708,7,50,1,102,121,100,15
2709,7,50,1,102,77,70,16
2710,7,50,1,102,143,76,4
2711,7,50,1,102,165,37,15
2712,7,50,1,102,220,100,15
2713,7,50,1,102,99,5,0
2714,7,50,1,103,132,1,0
2715,7,50,1,103,187,2,0
2716,7,50,1,103,121,41,8
2717,7,50,1,103,77,285,11
2718,7,50,1,103,143,201,3
2719,7,50,1,103,165,84,4
2720,7,50,1,103,220,93,3
2721,7,50,1,103,99,28,15
2722,7,50,1,104,132,2,0
2723,7,50,1,104,187,3,0
2724,7,50,1,104,121,1,0
2725,7,50,1,104,77,248,8
2726,7,50,1,104,143,334,3
2727,7,50,1,104,165,99,3
2728,7,50,1,104,220,1156,1
2729,7,50,1,104,99,35,15
2730,7,50,1,105,132,100,15
2731,7,50,1,105,187,100,15
2732,7,50,1,105,121,85,1
2733,7,50,1,105,77,220,9
2734,7,50,1,105,143,173,2
2735,7,50,1,105,165,76,4
2736,7,50,1,105,220,100,15
2737,7,50,1,105,99,3,0
2738,7,50,1,106,132,100,15
2739,7,50,1,106,187,1,0
2740,7,50,1,106,121,4,0
2741,7,50,1,106,77,113,12
2742,7,50,1,106,143,137,15
2743,7,50,1,106,165,57,2
2744,7,50,1,106,220,100,15
2745,7,50,1,106,99,100,15
2746,7,50,1,107,132,4,0
2747,7,50,1,107,187,8,0
2748,7,50,1,107,121,1,0
2749,7,50,1,107,77,124,13
2750,7,50,1,107,143,245,2
2751,7,50,1,107,165,96,5
2752,7,50,1,107,220,100,15
2753,7,50,1,107,99,38,15
2754,7,50,1,108,132,1,0
2755,7,50,1,108,187,2,0
2756,7,50,1,108,121,1,0
2757,7,50,1,108,77,232,13
2758,7,50,1,108,143,248,2
2759,7,50,1,108,165,137,5
2760,7,50,1,108,220,100,15
2761,7,50,1,108,99,18,15
2762,7,50,1,109,132,100,15
2763,7,50,1,109,187,100,15
2764,7,50,1,109,121,100,15
2765,7,50,1,109,77,100,15
2766,7,50,1,109,143,100,15
2767,7,50,1,109,165,100,15
2768,7,50,1,109,220,100,15
2769,7,50,1,109,99,100,15
2770,7,50,1,110,132,100,15
2771,7,50,1,110,187,100,15
2772,7,50,1,110,121,100,15
2773,7,50,1,110,77,103,10
2774,7,50,1,110,143,138,3
2775,7,50,1,110,165,69,3
2776,7,50,1,110,220,100,15
2777,7,50,1,110,99,16,15
2778,7,50,1,111,132,100,15
2779,7,50,1,111,187,100,15
2780,7,50,1,111,121,100,15
2781,7,50,1,111,77,103,9
2782,7,50,1,111,143,209,2
2783,7,50,1,111,165,29,3
2784,7,50,1,111,220,88,2
2785,7,50,1,111,99,100,15
2786,7,50,1,112,132,100,15
2787,7,50,1,112,187,100,15
2788,7,50,1,112,121,100,15
2789,7,50,1,112,77,100,13
2790,7,50,1,112,143,100,3
2791,7,50,1,112,165,100,4
2792,7,50,1,112,220,100,1
2793,7,50,1,112,99,100,15
2794,7,50,3,113,132,100,15
2795,7,50,3,113,187,100,15
2796,7,50,3,113,121,100,5
2797,7,50,3,113,77,103,13
2798,7,50,3,113,143,138,2
2799,7,50,3,113,165,69,5
2800,7,50,3,113,220,100,2
2801,7,50,3,113,99,16,15
2802,7,50,4,114,132,100,15
2803,7,50,4,114,187,100,15
2804,7,50,4,114,121,100,15
2805,7,50,4,114,77,103,19
2806,7,50,4,114,143,209,4
2807,7,50,4,114,165,29,3
2808,7,50,4,114,220,88,15
2809,7,50,4,114,99,100,15
2810,7,50,4,115,132,100,15
2811,7,50,4,115,187,100,15
2812,7,50,4,115,121,100,15
2813,7,50,4,115,77,84,19
2814,7,50,4,115,143,114,4
2815,7,50,4,115,165,66,3
2816,7,50,4,115,220,153,15
2817,7,50,4,115,99,23,15
2818,7,50,4,116,132,1,0
2819,7,50,4,116,187,100,15
2820,7,50,4,116,121,46,15
2821,7,50,4,116,77,272,19
2822,7,50,4,116,143,254,4
2823,7,50,4,116,165,103,3
2824,7,50,4,116,220,594,15
2825,7,50,4,116,99,34,15
2826,7,50,4,117,132,100,15
2827,7,50,4,117,187,100,15
2828,7,50,4,117,121,100,15
2829,7,50,4,117,77,56,15
2830,7,50,4,117,143,52,8
2831,7,50,4,117,165,47,15
2832,7,50,4,117,220,100,15
2833,7,50,4,117,99,100,15
2834,7,50,5,118,132,100,15
2835,7,50,5,118,187,100,15
2836,7,50,5,118,121,100,15
2837,7,50,5,118,77,14,0
2838,7,50,5,118,143,16,8
2839,7,50,5,118,165,11,0
2840,7,50,5,118,220,100,15
2841,7,50,5,118,99,100,15
2842,7,50,6,119,132,100,15
2843,7,50,6,119,187,100,15
2844,7,50,6,119,121,50,3
2845,7,50,6,119,77,242,12
2846,7,50,6,119,143,250,3
2847,7,50,6,119,165,159,3
2848,7,50,6,119,220,397,2
2849,7,50,6,119,99,133,15
2850,7,50,7,120,132,100,15
2851,7,50,7,120,187,100,15
2852,7,50,7,120,121,100,15
2853,7,50,7,120,77,86,14
2854,7,50,7,120,143,100,15
2855,7,50,7,120,165,67,3
2856,7,50,7,120,220,100,15
2857,7,50,7,120,99,24,15
2858,7,50,7,121,132,100,15
2859,7,50,7,121,187,100,15
2860,7,50,7,121,121,20,13
2861,7,50,7,121,77,95,10
2862,7,50,7,121,143,151,5
2863,7,50,7,121,165,64,6
2864,7,50,7,121,220,100,15
2865,7,50,7,121,99,38,15
2866,7,50,7,122,132,100,15
2867,7,50,7,122,187,100,15
2868,7,50,7,122,121,100,15
2869,7,50,7,122,77,30,6
2870,7,50,7,122,143,24,4
2871,7,50,7,122,165,31,4
2872,7,50,7,122,220,100,15
2873,7,50,7,122,99,100,15
2874,7,50,7,123,132,100,15
2875,7,50,7,123,187,100,15
2876,7,50,7,123,121,100,15
2877,7,50,7,123,77,11,0
2878,7,50,7,123,143,36,4
2879,7,50,7,123,165,100,15
2880,7,50,7,123,220,100,15
2881,7,50,7,123,99,100,15
2882,7,50,7,124,132,100,15
2883,7,50,7,124,187,100,15
2884,7,50,7,124,121,8,0
2885,7,50,7,124,77,42,23
2886,7,50,7,124,143,62,4
2887,7,50,7,124,165,11,0
2888,7,50,7,124,220,100,15
2889,7,50,7,124,99,100,15
2890,7,50,7,125,132,100,15
2891,7,50,7,125,187,100,15
2892,7,50,7,125,121,3,0
2893,7,50,7,125,77,141,12
2894,7,50,7,125,143,163,4
2895,7,50,7,125,165,61,5
2896,7,50,7,125,220,180,3
2897,7,50,7,125,99,9,0
2898,7,50,7,126,132,2,0
2899,7,50,7,126,187,2,0
2900,7,50,7,126,121,100,15
2901,7,50,7,126,77,235,13
2902,7,50,7,126,143,222,3
2903,7,50,7,126,165,105,4
2904,7,50,7,126,220,511,2
2905,7,50,7,126,99,45,7
2906,7,50,7,127,132,100,15
2907,7,50,7,127,187,5,0
2908,7,50,7,127,121,99,5
2909,7,50,7,127,77,345,10
2910,7,50,7,127,143,269,2
2911,7,50,7,127,165,204,3
2912,7,50,7,127,220,161,2
2913,7,50,7,127,99,63,15
2914,7,50,7,128,132,100,15
2915,7,50,7,128,187,100,15
2916,7,50,7,128,121,100,15
2917,7,50,7,128,77,94,11
2918,7,50,7,128,143,73,15
2919,7,50,7,128,165,100,15
2920,7,50,7,128,220,100,15
2921,7,50,7,128,99,100,15
2922,7,50,8,129,132,2,0
2923,7,50,8,129,187,20,15
2924,7,50,8,129,121,100,15
2925,7,50,8,129,77,217,15
2926,7,50,8,129,143,274,3
2927,7,50,8,129,165,193,4
2928,7,50,8,129,220,11,8
2929,7,50,8,129,99,80,15
2930,7,50,9,130,132,100,15
2931,7,50,9,130,187,1,0
2932,7,50,9,130,121,100,15
2933,7,50,9,130,77,18,8
2934,7,50,9,130,143,16,6
2935,7,50,9,130,165,5,0
2936,7,50,9,130,220,100,15
2937,7,50,9,130,99,100,15
2938,7,50,9,131,132,1,0
2939,7,50,9,131,187,100,15
2940,7,50,9,131,121,1,0
2941,7,50,9,131,77,62,18
2942,7,50,9,131,143,92,2
2943,7,50,9,131,165,48,2
2944,7,50,9,131,220,93,1
2945,7,50,9,131,99,6,0
2946,7,50,10,132,132,100,15
2947,7,50,10,132,187,100,15
2948,7,50,10,132,121,100,15
2949,7,50,10,132,77,142,7
2950,7,50,10,132,143,140,2
2951,7,50,10,132,165,65,3
2952,7,50,10,132,220,100,15
2953,7,50,10,132,99,8,6
2954,7,50,10,133,132,100,15
2955,7,50,10,133,187,100,15
2956,7,50,10,133,121,100,15
2957,7,50,10,133,77,47,11
2958,7,50,10,133,143,79,2
2959,7,50,10,133,165,3,0
2960,7,50,10,133,220,100,15
2961,7,50,10,133,99,100,15
2962,7,50,10,134,132,100,15
2963,7,50,10,134,187,100,15
2964,7,50,10,134,121,100,15
2965,7,50,10,134,77,23,19
2966,7,50,10,134,143,60,3
2967,7,50,10,134,165,30,4
2968,7,50,10,134,220,100,15
2969,7,50,10,134,99,7,0
2970,7,50,10,135,132,100,15
2971,7,50,10,135,187,1,0
2972,7,50,10,135,121,100,15
2973,7,50,10,135,77,83,15
2974,7,50,10,135,143,134,2
2975,7,50,10,135,165,66,7
2976,7,50,10,135,220,100,15
2977,7,50,10,135,99,19,15
2978,7,50,10,136,132,100,15
2979,7,50,10,136,187,100,15
2980,7,50,10,136,121,100,15
2981,7,50,10,136,77,9,0
2982,7,50,10,136,143,11,0
2983,7,50,10,136,165,100,15
2984,7,50,10,136,220,100,15
2985,7,50,10,136,99,100,15
2986,7,50,10,137,132,100,15
2987,7,50,10,137,187,100,15
2988,7,50,10,137,121,100,15
2989,7,50,10,137,77,61,10
2990,7,50,10,137,143,149,5
2991,7,50,10,137,165,90,4
2992,7,50,10,137,220,8,0
2993,7,50,10,137,99,100,15
2994,7,50,10,138,132,100,15
2995,7,50,10,138,187,4,0
2996,7,50,10,138,121,80,11
2997,7,50,10,138,77,440,12
2998,7,50,10,138,143,437,2
2999,7,50,10,138,165,128,2
3000,7,50,10,138,220,595,3
3001,7,50,10,138,99,16,15
3002,7,50,10,139,132,100,15
3003,7,50,10,139,187,1,0
3004,7,50,10,139,121,100,15
3005,7,50,10,139,77,3,0
3006,7,50,10,139,143,11,0
3007,7,50,10,139,165,1,0
3008,7,50,10,139,220,357,1
3009,7,50,10,139,99,162,15
3010,7,50,11,140,132,100,15
3011,7,50,11,140,187,100,15
3012,7,50,11,140,121,100,15
3013,7,50,11,140,77,100,15
3014,7,50,11,140,143,100,15
3015,7,50,11,140,165,100,15
3016,7,50,11,140,220,100,15
3017,7,50,11,140,99,100,15
3018,7,50,12,141,132,100,15
3019,7,50,12,141,187,100,15
3020,7,50,12,141,121,100,15
3021,7,50,12,141,77,128,9
3022,7,50,12,141,143,119,3
3023,7,50,12,141,165,142,4
3024,7,50,12,141,220,100,15
3025,7,50,12,141,99,47,15
3026,7,50,12,142,132,100,15
3027,7,50,12,142,187,100,15
3028,7,50,12,142,121,100,15
3029,7,50,12,142,77,4,0
3030,7,50,12,142,143,3,0
3031,7,50,12,142,165,100,15
3032,7,50,12,142,220,100,15
3033,7,50,12,142,99,100,15
3034,7,50,12,143,132,100,15
3035,7,50,12,143,187,100,15
3036,7,50,12,143,121,100,15
3037,7,50,12,143,77,2,0
3038,7,50,12,143,143,100,15
3039,7,50,12,143,165,100,15
3040,7,50,12,143,220,100,15
3041,7,50,12,143,99,100,15
3042,7,50,12,144,132,100,15
3043,7,50,12,144,187,100,15
3044,7,50,12,144,121,100,15
3045,7,50,12,144,77,16,0
3046,7,50,12,144,143,5,0
3047,7,50,12,144,165,1,0
3048,7,50,12,144,220,100,15
3049,7,50,12,144,99,100,15
3050,7,50,13,145,132,100,15
3051,7,50,13,145,187,10,0
3052,7,50,13,145,121,94,7
3053,7,50,13,145,77,489,9
3054,7,50,13,145,143,493,3
3055,7,50,13,145,165,304,3
3056,7,50,13,145,220,677,1
3057,7,50,13,145,99,59,15
3058,7,50,13,146,132,100,15
3059,7,50,13,146,187,2,0
3060,7,50,13,146,121,22,11
3061,7,50,13,146,77,48,17
3062,7,50,13,146,143,51,2
3063,7,50,13,146,165,17,3
3064,7,50,13,146,220,2,0
3065,7,50,13,146,99,100,15
3066,7,50,14,147,132,100,15
3067,7,50,14,147,187,100,15
3068,7,50,14,147,121,100,15
3069,7,50,14,147,77,100,15
3070,7,50,14,147,143,3,0
3071,7,50,14,147,165,100,15
3072,7,50,14,147,220,100,15
3073,7,50,14,147,99,100,15
3074,7,50,15,148,132,100,15
3075,7,50,15,148,187,100,15
3076,7,50,15,148,121,100,15
3077,7,50,15,148,77,100,15
3078,7,50,15,148,143,2,0
3079,7,50,15,148,165,100,15
3080,7,50,15,148,220,100,15
3081,7,50,15,148,99,100,15
3082,7,50,15,149,132,2,0
3083,7,50,15,149,187,100,15
3084,7,50,15,149,121,100,15
3085,7,50,15,149,77,38,15
3086,7,50,15,149,143,61,15
3087,7,50,15,149,165,14,0
3088,7,50,15,149,220,100,15
3089,7,50,15,149,99,20,15
3090,7,50,15,150,132,100,15
3091,7,50,15,150,187,100,15
3092,7,50,15,150,121,100,15
3093,7,50,15,150,77,30,18
3094,7,50,15,150,143,29,4
3095,7,50,15,150,165,35,15
3096,7,50,15,150,220,100,15
3097,7,50,15,150,99,100,15
3098,7,50,15,151,132,1,0
3099,7,50,15,151,187,1,0
3100,7,50,15,151,121,26,6
3101,7,50,15,151,77,116,17
3102,7,50,15,151,143,96,2
3103,7,50,15,151,165,62,2
3104,7,50,15,151,220,153,3
3105,7,50,15,151,99,69,15
3106,7,50,15,152,132,100,15
3107,7,50,15,152,187,100,15
3108,7,50,15,152,121,8,0
3109,7,50,15,152,77,96,17
3110,7,50,15,152,143,130,3
3111,7,50,15,152,165,63,15
3112,7,50,15,152,220,100,15
3113,7,50,15,152,99,100,15
3114,7,50,15,153,132,100,15
3115,7,50,15,153,187,100,15
3116,7,50,15,153,121,7,0
3117,7,50,15,153,77,58,11
3118,7,50,15,153,143,106,1
3119,7,50,15,153,165,20,6
3120,7,50,15,153,220,100,15
3121,7,50,15,153,99,100,15
3122,7,50,15,154,132,100,15
3123,7,50,15,154,187,100,15
3124,7,50,15,154,121,100,15
3125,7,50,15,154,77,13,0
3126,7,50,15,154,143,22,15
3127,7,50,15,154,165,19,5
3128,7,50,15,154,220,100,15
3129,7,50,15,154,99,100,15
3130,7,50,15,155,132,100,15
3131,7,50,15,155,187,100,15
3132,7,50,15,155,121,100,15
3133,7,50,15,155,77,100,15
3134,7,50,15,155,143,100,15
3135,7,50,15,155,165,100,15
3136,7,50,15,155,220,100,15
3137,7,50,15,155,99,100,15
3138,7,50,15,156,132,100,15
3139,7,50,15,156,187,100,15
3140,7,50,15,156,121,1,0
3141,7,50,15,156,77,65,15
3142,7,50,15,156,143,68,2
3143,7,50,15,156,165,100,15
3144,7,50,15,156,220,806,2
3145,7,50,15,156,99,9,0
3146,7,50,15,157,132,100,15
3147,7,50,15,157,187,2,0
3148,7,50,15,157,121,65,12
3149,7,50,15,157,77,265,11
3150,7,50,15,157,143,213,2
3151,7,50,15,157,165,141,2
3152,7,50,15,157,220,444,2
3153,7,50,15,157,99,41,15
3154,7,50,16,158,132,100,15
3155,7,50,16,158,187,1,0
3156,7,50,16,158,121,100,15
3157,7,50,16,158,77,41,15
3158,7,50,16,158,143,78,6
3159,7,50,16,158,165,15,15
3160,7,50,16,158,220,100,15
3161,7,50,16,158,99,100,15
3162,7,50,16,159,132,100,15
3163,7,50,16,159,187,100,15
3164,7,50,16,159,121,100,15
3165,7,50,16,159,77,4,0
3166,7,50,16,159,143,14,0
3167,7,50,16,159,165,100,15
3168,7,50,16,159,220,100,15
3169,7,50,16,159,99,100,15
3170,7,50,16,160,132,1,0
3171,7,50,16,160,187,1,0
3172,7,50,16,160,121,59,17
3173,7,50,16,160,77,97,15
3174,7,50,16,160,143,76,15
3175,7,50,16,160,165,23,15
3176,7,50,16,160,220,100,15
3177,7,50,16,160,99,100,15
3178,7,50,17,161,132,100,15
3179,7,50,17,161,187,100,15
3180,7,50,17,161,121,100,15
3181,7,50,17,161,77,17,15
3182,7,50,17,161,143,9,0
3183,7,50,17,161,165,100,15
3184,7,50,17,161,220,100,15
3185,7,50,17,161,99,100,15
3186,7,50,17,162,132,100,15
3187,7,50,17,162,187,1,0
3188,7,50,17,162,121,66,9
3189,7,50,17,162,77,307,8
3190,7,50,17,162,143,269,3
3191,7,50,17,162,165,164,2
3192,7,50,17,162,220,100,15
3193,7,50,17,162,99,20,15
3194,7,50,18,163,132,100,15
3195,7,50,18,163,187,100,15
3196,7,50,18,163,121,100,15
3197,7,50,18,163,77,60,18
3198,7,50,18,163,143,45,7
3199,7,50,18,163,165,2,0
3200,7,50,18,163,220,100,15
3201,7,50,18,163,99,100,15
3202,7,50,19,164,132,100,15
3203,7,50,19,164,187,100,15
3204,7,50,19,164,121,63,11
3205,7,50,19,164,77,220,13
3206,7,50,19,164,143,180,4
3207,7,50,19,164,165,73,4
3208,7,50,19,164,220,251,2
3209,7,50,19,164,99,24,15
3210,7,50,19,165,132,100,15
3211,7,50,19,165,187,100,15
3212,7,50,19,165,121,100,15
3213,7,50,19,165,77,100,15
3214,7,50,19,165,143,100,15
3215,7,50,19,165,165,100,15
3216,7,50,19,165,220,100,15
3217,7,50,19,165,99,100,15
3218,7,50,19,166,132,100,15
3219,7,50,19,166,187,100,15
3220,7,50,19,166,121,100,11
3221,7,50,19,166,77,18,13
3222,7,50,19,166,143,23,4
3223,7,50,19,166,165,100,4
3224,7,50,19,166,220,100,2
3225,7,50,19,166,99,100,15
3226,7,50,19,167,132,100,15
3227,7,50,19,167,187,100,15
3228,7,50,19,167,121,100,15
3229,7,50,19,167,77,3,0
3230,7,50,19,167,143,5,0
3231,7,50,19,167,165,100,15
3232,7,50,19,167,220,100,15
3233,7,50,19,167,99,100,15
3234,7,50,19,168,132,100,15
3235,7,50,19,168,187,100,15
3236,7,50,19,168,121,100,15
3237,7,50,19,168,77,86,14
3238,7,50,19,168,143,183,15
3239,7,50,19,168,165,99,15
3240,7,50,19,168,220,100,15
3241,7,50,19,168,99,1,0
3242,7,50,19,169,132,100,15
3243,7,50,19,169,187,100,15
3244,7,50,19,169,121,100,15
3245,7,50,19,169,77,33,15
3246,7,50,19,169,143,36,15
3247,7,50,19,169,165,18,15
3248,7,50,19,169,220,100,15
3249,7,50,19,169,99,100,15
3250,7,50,19,170,132,100,15
3251,7,50,19,170,187,100,15
3252,7,50,19,170,121,100,15
3253,7,50,19,170,77,41,16
3254,7,50,19,170,143,68,3
3255,7,50,19,170,165,34,2
3256,7,50,19,170,220,100,15
3257,7,50,19,170,99,100,15
3258,7,50,19,171,132,100,15
3259,7,50,19,171,187,100,15
3260,7,50,19,171,121,100,15
3261,7,50,19,171,77,10,0
3262,7,50,19,171,143,20,5
3263,7,50,19,171,165,6,4
3264,7,50,19,171,220,100,15
3265,7,50,19,171,99,100,15
3266,7,50,19,172,132,100,15
3267,7,50,19,172,187,100,15
3268,7,50,19,172,121,3,0
3269,7,50,19,172,77,66,12
3270,7,50,19,172,143,103,5
3271,7,50,19,172,165,35,2
3272,7,50,19,172,220,100,15
3273,7,50,19,172,99,2,0
3274,7,50,19,173,132,100,15
3275,7,50,19,173,187,1,0
3276,7,50,19,173,121,29,15
3277,7,50,19,173,77,336,36
3278,7,50,19,173,143,295,15
3279,7,50,19,173,165,135,15
3280,7,50,19,173,220,308,15
3281,7,50,19,173,99,29,15
3282,7,50,19,174,132,100,15
3283,7,50,19,174,187,100,15
3284,7,50,19,174,121,3,0
3285,7,50,19,174,77,66,6
3286,7,50,19,174,143,103,1
3287,7,50,19,174,165,35,15
3288,7,50,19,174,220,100,15
3289,7,50,19,174,99,2,0
3290,7,50,19,175,132,100,15
3291,7,50,19,175,187,1,0
3292,7,50,19,175,121,29,10
3293,7,50,19,175,77,336,8
3294,7,50,19,175,143,295,3
3295,7,50,19,175,165,135,6
3296,7,50,19,175,220,308,2
3297,7,50,19,175,99,29,15
3298,7,50,19,176,132,100,15
3299,7,50,19,176,187,100,15
3300,7,50,19,176,121,100,15
3301,7,50,19,176,77,100,15
3302,7,50,19,176,143,1,0
3303,7,50,19,176,165,100,15
3304,7,50,19,176,220,100,15
3305,7,50,19,176,99,100,15
3306,7,50,19,177,132,100,15
3307,7,50,19,177,187,100,15
3308,7,50,19,177,121,100,15
3309,7,50,19,177,77,16,15
3310,7,50,19,177,143,27,15
3311,7,50,19,177,165,8,0
3312,7,50,19,177,220,100,15
3313,7,50,19,177,99,100,15
3314,7,50,19,178,132,100,15
3315,7,50,19,178,187,100,15
3316,7,50,19,178,121,15,15
3317,7,50,19,178,77,189,9
3318,7,50,19,178,143,164,3
3319,7,50,19,178,165,63,3
3320,7,50,19,178,220,106,1
3321,7,50,19,178,99,24,15
3322,7,50,19,179,132,100,15
3323,7,50,19,179,187,100,15
3324,7,50,19,179,121,70,3
3325,7,50,19,179,77,110,9
3326,7,50,19,179,143,128,3
3327,7,50,19,179,165,44,15
3328,7,50,19,179,220,92,1
3329,7,50,19,179,99,9,3
3330,7,50,19,180,132,100,15
3331,7,50,19,180,187,1,0
3332,7,50,19,180,121,26,7
3333,7,50,19,180,77,243,13
3334,7,50,19,180,143,235,3
3335,7,50,19,180,165,49,15
3336,7,50,19,180,220,100,15
3337,7,50,19,180,99,1,0
